Entity,Code,Day,total_vaccinations_per_hundred
Panama,PAN,2021-01-28,0.2
Panama,PAN,2021-01-29,0.2
Panama,PAN,2021-02-01,0.24
Panama,PAN,2021-02-02,0.28
Panama,PAN,2021-02-03,0.29
Panama,PAN,2021-02-04,0.29
Panama,PAN,2021-02-05,0.29
Panama,PAN,2021-02-09,0.3
Panama,PAN,2021-02-18,0.71
Panama,PAN,2021-02-19,0.95
Panama,PAN,2021-02-20,1.06
Panama,PAN,2021-02-21,1.11
Panama,PAN,2021-02-22,1.42
Panama,PAN,2021-02-23,1.5
Panama,PAN,2021-02-24,1.85
Panama,PAN,2021-02-25,2.07
Panama,PAN,2021-02-26,2.47
Panama,PAN,2021-02-27,2.65
Panama,PAN,2021-02-28,2.76
Panama,PAN,2021-03-01,2.83
Panama,PAN,2021-03-02,3.07
Panama,PAN,2021-03-03,3.16
Panama,PAN,2021-03-04,3.49
Panama,PAN,2021-03-05,3.87
Panama,PAN,2021-03-06,4.51
Panama,PAN,2021-03-07,4.83
Panama,PAN,2021-03-08,4.91
Panama,PAN,2021-03-09,4.97
Panama,PAN,2021-03-10,5.21
Panama,PAN,2021-03-11,5.41
Panama,PAN,2021-03-18,6.65
Panama,PAN,2021-03-25,7.64
Panama,PAN,2021-03-26,7.94
Panama,PAN,2021-03-27,8.18
Panama,PAN,2021-03-28,8.28
Panama,PAN,2021-03-29,8.3
Panama,PAN,2021-04-01,8.66
Panama,PAN,2021-04-05,8.98
Panama,PAN,2021-04-06,9.47
Panama,PAN,2021-04-07,10.22
Panama,PAN,2021-04-08,10.59
Panama,PAN,2021-04-09,11.08
Panama,PAN,2021-04-10,11.38
Panama,PAN,2021-04-12,11.7
Panama,PAN,2021-04-13,12.02
Panama,PAN,2021-04-14,12.26
Panama,PAN,2021-04-15,12.77
Panama,PAN,2021-04-16,12.92
Panama,PAN,2021-04-17,12.99
Panama,PAN,2021-04-18,13.09
Panama,PAN,2021-04-19,13.11
Panama,PAN,2021-04-20,13.19
Panama,PAN,2021-04-21,13.31
Panama,PAN,2021-04-22,13.69
Panama,PAN,2021-04-23,13.81
Panama,PAN,2021-04-24,14.11
Panama,PAN,2021-04-25,14.35
Panama,PAN,2021-04-26,14.43
Panama,PAN,2021-04-27,14.84
Panama,PAN,2021-04-28,14.92
Panama,PAN,2021-04-29,15.58
Panama,PAN,2021-04-30,15.59
Panama,PAN,2021-05-02,15.94
Panama,PAN,2021-05-03,16.06
Panama,PAN,2021-05-04,16.13
Panama,PAN,2021-05-05,16.37
Panama,PAN,2021-05-06,16.95
Panama,PAN,2021-05-07,17.58
Panama,PAN,2021-05-08,17.84
Panama,PAN,2021-05-09,17.86
Panama,PAN,2021-05-10,17.98
Panama,PAN,2021-05-11,18.04
Papua New Guinea,PNG,2021-03-30,0
Papua New Guinea,PNG,2021-04-13,0
Papua New Guinea,PNG,2021-04-20,0.01
Papua New Guinea,PNG,2021-04-27,0.02
Papua New Guinea,PNG,2021-05-04,0.03
Papua New Guinea,PNG,2021-05-11,0.03
Paraguay,PRY,2021-02-21,0
Paraguay,PRY,2021-02-22,0
Paraguay,PRY,2021-02-23,0.01
Paraguay,PRY,2021-02-24,0.01
Paraguay,PRY,2021-02-25,0.02
Paraguay,PRY,2021-02-26,0.02
Paraguay,PRY,2021-03-02,0.02
Paraguay,PRY,2021-03-03,0.02
Paraguay,PRY,2021-03-04,0.02
Paraguay,PRY,2021-03-05,0.02
Paraguay,PRY,2021-03-06,0.02
Paraguay,PRY,2021-03-08,0.03
Paraguay,PRY,2021-03-09,0.03
Paraguay,PRY,2021-03-10,0.04
Paraguay,PRY,2021-03-11,0.07
Paraguay,PRY,2021-03-12,0.11
Paraguay,PRY,2021-03-13,0.14
Paraguay,PRY,2021-03-14,0.16
Paraguay,PRY,2021-03-15,0.17
Paraguay,PRY,2021-03-16,0.18
Paraguay,PRY,2021-03-17,0.2
Paraguay,PRY,2021-03-18,0.2
Paraguay,PRY,2021-03-19,0.21
Paraguay,PRY,2021-03-20,0.21
Paraguay,PRY,2021-03-22,0.21
Paraguay,PRY,2021-03-23,0.27
Paraguay,PRY,2021-03-24,0.35
Paraguay,PRY,2021-03-25,0.43
Paraguay,PRY,2021-03-26,0.5
Paraguay,PRY,2021-03-27,0.53
Paraguay,PRY,2021-03-28,0.55
Paraguay,PRY,2021-03-29,0.6
Paraguay,PRY,2021-03-30,0.63
Paraguay,PRY,2021-03-31,0.65
Paraguay,PRY,2021-04-01,0.65
Paraguay,PRY,2021-04-02,0.65
Paraguay,PRY,2021-04-03,0.65
Paraguay,PRY,2021-04-04,0.65
Paraguay,PRY,2021-04-05,0.66
Paraguay,PRY,2021-04-06,0.67
Paraguay,PRY,2021-04-07,0.69
Paraguay,PRY,2021-04-08,0.72
Paraguay,PRY,2021-04-09,0.75
Paraguay,PRY,2021-04-10,0.78
Paraguay,PRY,2021-04-11,0.8
Paraguay,PRY,2021-04-12,0.87
Paraguay,PRY,2021-04-13,0.98
Paraguay,PRY,2021-04-14,1.09
Paraguay,PRY,2021-04-15,1.19
Paraguay,PRY,2021-04-16,1.27
Paraguay,PRY,2021-04-17,1.28
Paraguay,PRY,2021-04-18,1.29
Paraguay,PRY,2021-04-19,1.32
Paraguay,PRY,2021-04-20,1.35
Paraguay,PRY,2021-04-21,1.38
Paraguay,PRY,2021-04-22,1.4
Paraguay,PRY,2021-04-23,1.42
Paraguay,PRY,2021-04-24,1.42
Paraguay,PRY,2021-04-25,1.43
Paraguay,PRY,2021-04-26,1.44
Paraguay,PRY,2021-04-27,1.51
Paraguay,PRY,2021-04-28,1.61
Paraguay,PRY,2021-04-29,1.74
Paraguay,PRY,2021-04-30,1.85
Paraguay,PRY,2021-05-01,1.86
Paraguay,PRY,2021-05-02,1.87
Paraguay,PRY,2021-05-03,1.97
Paraguay,PRY,2021-05-04,2.07
Paraguay,PRY,2021-05-05,2.16
Paraguay,PRY,2021-05-06,2.24
Paraguay,PRY,2021-05-07,2.31
Paraguay,PRY,2021-05-08,2.32
Paraguay,PRY,2021-05-09,2.33
Paraguay,PRY,2021-05-10,2.46
Peru,PER,2021-02-09,0.01
Peru,PER,2021-02-10,0.06
Peru,PER,2021-02-11,0.16
Peru,PER,2021-02-12,0.26
Peru,PER,2021-02-13,0.32
Peru,PER,2021-02-14,0.34
Peru,PER,2021-02-15,0.37
Peru,PER,2021-02-16,0.39
Peru,PER,2021-02-17,0.41
Peru,PER,2021-02-18,0.43
Peru,PER,2021-02-19,0.52
Peru,PER,2021-02-20,0.6
Peru,PER,2021-02-21,0.61
Peru,PER,2021-02-22,0.7
Peru,PER,2021-02-23,0.78
Peru,PER,2021-02-24,0.84
Peru,PER,2021-02-25,0.89
Peru,PER,2021-02-26,0.94
Peru,PER,2021-02-27,0.96
Peru,PER,2021-02-28,0.96
Peru,PER,2021-03-01,0.99
Peru,PER,2021-03-02,1.02
Peru,PER,2021-03-03,1.08
Peru,PER,2021-03-04,1.17
Peru,PER,2021-03-05,1.28
Peru,PER,2021-03-06,1.33
Peru,PER,2021-03-07,1.34
Peru,PER,2021-03-08,1.43
Peru,PER,2021-03-09,1.51
Peru,PER,2021-03-10,1.57
Peru,PER,2021-03-11,1.61
Peru,PER,2021-03-12,1.68
Peru,PER,2021-03-13,1.79
Peru,PER,2021-03-14,1.8
Peru,PER,2021-03-15,1.93
Peru,PER,2021-03-16,2.07
Peru,PER,2021-03-17,2.21
Peru,PER,2021-03-18,2.34
Peru,PER,2021-03-19,2.46
Peru,PER,2021-03-20,2.54
Peru,PER,2021-03-21,2.54
Peru,PER,2021-03-22,2.59
Peru,PER,2021-03-23,2.67
Peru,PER,2021-03-24,2.73
Peru,PER,2021-03-25,2.78
Peru,PER,2021-03-26,2.85
Peru,PER,2021-03-27,2.89
Peru,PER,2021-03-28,2.89
Peru,PER,2021-03-29,2.95
Peru,PER,2021-03-30,3.03
Peru,PER,2021-03-31,3.1
Peru,PER,2021-04-01,3.12
Peru,PER,2021-04-02,3.13
Peru,PER,2021-04-03,3.16
Peru,PER,2021-04-04,3.16
Peru,PER,2021-04-05,3.21
Peru,PER,2021-04-06,3.29
Peru,PER,2021-04-07,3.38
Peru,PER,2021-04-08,3.52
Peru,PER,2021-04-09,3.62
Peru,PER,2021-04-10,3.65
Peru,PER,2021-04-11,3.65
Peru,PER,2021-04-12,3.7
Peru,PER,2021-04-13,3.76
Peru,PER,2021-04-14,3.83
Peru,PER,2021-04-15,3.9
Peru,PER,2021-04-16,4.02
Peru,PER,2021-04-17,4.15
Peru,PER,2021-04-18,4.24
Peru,PER,2021-04-19,4.28
Peru,PER,2021-04-20,4.32
Peru,PER,2021-04-21,4.38
Peru,PER,2021-04-22,4.41
Peru,PER,2021-04-23,4.5
Peru,PER,2021-04-24,4.59
Peru,PER,2021-04-25,4.63
Peru,PER,2021-04-26,4.69
Peru,PER,2021-04-27,4.77
Peru,PER,2021-04-28,4.91
Peru,PER,2021-04-29,5.07
Peru,PER,2021-04-30,5.34
Peru,PER,2021-05-01,5.52
Peru,PER,2021-05-02,5.63
Peru,PER,2021-05-03,5.79
Peru,PER,2021-05-04,5.86
Peru,PER,2021-05-05,5.93
Peru,PER,2021-05-06,6.03
Peru,PER,2021-05-07,6.14
Peru,PER,2021-05-08,6.32
Peru,PER,2021-05-09,6.41
Peru,PER,2021-05-10,6.5
Philippines,PHL,2021-02-28,0
Philippines,PHL,2021-03-01,0
Philippines,PHL,2021-03-02,0
Philippines,PHL,2021-03-04,0.01
Philippines,PHL,2021-03-06,0.02
Philippines,PHL,2021-03-07,0.03
Philippines,PHL,2021-03-08,0.04
Philippines,PHL,2021-03-09,0.08
Philippines,PHL,2021-03-10,0.1
Philippines,PHL,2021-03-13,0.18
Philippines,PHL,2021-03-15,0.2
Philippines,PHL,2021-03-16,0.2
Philippines,PHL,2021-03-17,0.25
Philippines,PHL,2021-03-20,0.31
Philippines,PHL,2021-03-23,0.46
Philippines,PHL,2021-03-27,0.6
Philippines,PHL,2021-03-30,0.67
Philippines,PHL,2021-04-05,0.78
Philippines,PHL,2021-04-06,0.84
Philippines,PHL,2021-04-11,1.04
Philippines,PHL,2021-04-12,1.1
Philippines,PHL,2021-04-13,1.15
Philippines,PHL,2021-04-17,1.33
Philippines,PHL,2021-04-19,1.35
Philippines,PHL,2021-04-20,1.43
Philippines,PHL,2021-04-21,1.47
Philippines,PHL,2021-04-24,1.6
Philippines,PHL,2021-04-26,1.61
Philippines,PHL,2021-04-27,1.65
Philippines,PHL,2021-04-29,1.72
Philippines,PHL,2021-04-30,1.75
Philippines,PHL,2021-05-01,1.77
Philippines,PHL,2021-05-03,1.82
Philippines,PHL,2021-05-05,1.94
Philippines,PHL,2021-05-07,2.11
Philippines,PHL,2021-05-08,2.19
Philippines,PHL,2021-05-09,2.2
Philippines,PHL,2021-05-11,2.32
Poland,POL,2020-12-28,0.01
Poland,POL,2020-12-29,0.02
Poland,POL,2020-12-30,0.1
Poland,POL,2020-12-31,0.13
Poland,POL,2021-01-02,0.13
Poland,POL,2021-01-03,0.13
Poland,POL,2021-01-04,0.24
Poland,POL,2021-01-05,0.37
Poland,POL,2021-01-06,0.42
Poland,POL,2021-01-07,0.5
Poland,POL,2021-01-08,0.53
Poland,POL,2021-01-09,0.53
Poland,POL,2021-01-10,0.54
Poland,POL,2021-01-11,0.68
Poland,POL,2021-01-12,0.82
Poland,POL,2021-01-13,0.98
Poland,POL,2021-01-14,1.08
Poland,POL,2021-01-15,1.15
Poland,POL,2021-01-16,1.21
Poland,POL,2021-01-17,1.24
Poland,POL,2021-01-18,1.31
Poland,POL,2021-01-19,1.43
Poland,POL,2021-01-20,1.56
Poland,POL,2021-01-21,1.7
Poland,POL,2021-01-22,1.81
Poland,POL,2021-01-23,1.85
Poland,POL,2021-01-24,1.87
Poland,POL,2021-01-25,2.05
Poland,POL,2021-01-26,2.39
Poland,POL,2021-01-27,2.66
Poland,POL,2021-01-28,2.9
Poland,POL,2021-01-29,3.02
Poland,POL,2021-01-30,3.06
Poland,POL,2021-01-31,3.11
Poland,POL,2021-02-01,3.25
Poland,POL,2021-02-02,3.55
Poland,POL,2021-02-03,3.86
Poland,POL,2021-02-04,4.14
Poland,POL,2021-02-05,4.27
Poland,POL,2021-02-06,4.34
Poland,POL,2021-02-07,4.38
Poland,POL,2021-02-09,4.69
