Entity,Code,Day,people_vaccinated
Morocco,MAR,01-04-2021,4329244
Morocco,MAR,02-04-2021,4331082
Morocco,MAR,03-04-2021,4348995
Morocco,MAR,05-04-2021,4352033
Morocco,MAR,06-04-2021,4382917
Morocco,MAR,07-04-2021,4410023
Morocco,MAR,08-04-2021,4433939
Morocco,MAR,09-04-2021,4449047
Morocco,MAR,10-04-2021,4471831
Morocco,MAR,11-04-2021,4486628
Morocco,MAR,13-04-2021,4495477
Morocco,MAR,14-04-2021,4529399
Morocco,MAR,15-04-2021,4554000
Morocco,MAR,16-04-2021,4583664
Morocco,MAR,17-04-2021,4655007
Morocco,MAR,19-04-2021,4672326
Morocco,MAR,20-04-2021,4684557
Morocco,MAR,21-04-2021,4697873
Morocco,MAR,22-04-2021,4707658
Morocco,MAR,23-04-2021,4723635
Morocco,MAR,26-04-2021,4731440
Morocco,MAR,27-04-2021,4808303
Morocco,MAR,28-04-2021,4985094
Morocco,MAR,30-04-2021,5054642
Morocco,MAR,01-05-2021,5055239
Morocco,MAR,03-05-2021,5107128
Morocco,MAR,04-05-2021,5231766
Morocco,MAR,05-05-2021,5334087
Morocco,MAR,07-05-2021,5429878
Morocco,MAR,08-05-2021,5473809
Morocco,MAR,10-05-2021,5726928
Morocco,MAR,11-05-2021,5903593
Mozambique,MOZ,07-03-2021,0
Mozambique,MOZ,13-03-2021,46439
Mozambique,MOZ,23-03-2021,57305
Myanmar,MMR,26-01-2021,0
Myanmar,MMR,27-01-2021,3800
Myanmar,MMR,05-02-2021,380000
Myanmar,MMR,31-03-2021,1000000
Namibia,NAM,18-03-2021,0
Namibia,NAM,25-03-2021,152
Namibia,NAM,31-03-2021,1501
Namibia,NAM,01-04-2021,1851
Namibia,NAM,03-04-2021,2094
Namibia,NAM,08-04-2021,2526
Namibia,NAM,11-04-2021,2598
Namibia,NAM,12-04-2021,2875
Namibia,NAM,13-04-2021,3122
Namibia,NAM,14-04-2021,3282
Namibia,NAM,15-04-2021,3587
Namibia,NAM,16-04-2021,3993
Namibia,NAM,17-04-2021,4493
Namibia,NAM,18-04-2021,4620
Namibia,NAM,19-04-2021,4620
Namibia,NAM,20-04-2021,5536
Namibia,NAM,21-04-2021,5998
Namibia,NAM,22-04-2021,7120
Namibia,NAM,23-04-2021,9460
Namibia,NAM,24-04-2021,11692
Namibia,NAM,25-04-2021,11971
Namibia,NAM,28-04-2021,18837
Namibia,NAM,30-04-2021,20315
Namibia,NAM,01-05-2021,23425
Namibia,NAM,05-05-2021,27648
Namibia,NAM,06-05-2021,32698
Namibia,NAM,07-05-2021,34346
Nauru,NRU,08-04-2021,0
Nauru,NRU,09-04-2021,168
Nauru,NRU,15-04-2021,700
Nauru,NRU,20-04-2021,700
Nauru,NRU,30-04-2021,3000
Nepal,NPL,01-02-2021,113175
Nepal,NPL,04-02-2021,158487
Nepal,NPL,20-02-2021,402264
Nepal,NPL,19-03-2021,1600000
Nepal,NPL,05-04-2021,1700000
Nepal,NPL,07-04-2021,1806236
Nepal,NPL,08-04-2021,1811658
Nepal,NPL,09-04-2021,1835263
Nepal,NPL,10-04-2021,1841124
Nepal,NPL,11-04-2021,1850570
Nepal,NPL,13-04-2021,1873377
Nepal,NPL,15-04-2021,1885755
Nepal,NPL,16-04-2021,1900583
Nepal,NPL,17-04-2021,1910209
Nepal,NPL,18-04-2021,1924703
Nepal,NPL,19-04-2021,1938679
Nepal,NPL,20-04-2021,1961992
Nepal,NPL,21-04-2021,1966506
Nepal,NPL,22-04-2021,1978239
Nepal,NPL,23-04-2021,1989248
Nepal,NPL,25-04-2021,2006436
Nepal,NPL,26-04-2021,2019177
Nepal,NPL,27-04-2021,2051440
Nepal,NPL,28-04-2021,2091511
Nepal,NPL,07-05-2021,2091511
Netherlands,NLD,10-01-2021,33755
Netherlands,NLD,17-01-2021,77056
Netherlands,NLD,24-01-2021,166736
Netherlands,NLD,31-01-2021,349801
Netherlands,NLD,07-02-2021,547108
Netherlands,NLD,14-02-2021,694880
Netherlands,NLD,21-02-2021,879758
Netherlands,NLD,28-02-2021,1112496
Netherlands,NLD,07-03-2021,1324086
Netherlands,NLD,14-03-2021,1523274
Netherlands,NLD,21-03-2021,1611674
Netherlands,NLD,28-03-2021,1812445
Netherlands,NLD,04-04-2021,2156359
Netherlands,NLD,11-04-2021,2666730
Netherlands,NLD,18-04-2021,3369994
Netherlands,NLD,25-04-2021,3886740
Netherlands,NLD,02-05-2021,4453373
Netherlands,NLD,09-05-2021,4992009
Netherlands,NLD,11-05-2021,5075865
New Caledonia,NCL,02-02-2021,1118
New Caledonia,NCL,10-02-2021,1672
New Caledonia,NCL,16-02-2021,2454
New Caledonia,NCL,23-02-2021,3432
New Caledonia,NCL,09-03-2021,7343
New Caledonia,NCL,16-03-2021,12133
New Caledonia,NCL,23-03-2021,17564
New Caledonia,NCL,30-03-2021,21192
New Caledonia,NCL,07-04-2021,24679
New Caledonia,NCL,13-04-2021,26584
New Caledonia,NCL,20-04-2021,32071
New Caledonia,NCL,27-04-2021,37070
New Caledonia,NCL,04-05-2021,41364
New Caledonia,NCL,11-05-2021,43941
New Zealand,NZL,18-02-2021,1
New Zealand,NZL,19-02-2021,30
New Zealand,NZL,20-02-2021,95
New Zealand,NZL,21-02-2021,163
New Zealand,NZL,22-02-2021,611
New Zealand,NZL,23-02-2021,970
New Zealand,NZL,24-02-2021,1785
New Zealand,NZL,25-02-2021,2884
New Zealand,NZL,26-02-2021,4494
New Zealand,NZL,27-02-2021,5836
New Zealand,NZL,28-02-2021,6720
New Zealand,NZL,01-03-2021,8131
New Zealand,NZL,02-03-2021,9623
New Zealand,NZL,03-03-2021,11606
New Zealand,NZL,04-03-2021,13238
New Zealand,NZL,05-03-2021,14516
New Zealand,NZL,06-03-2021,15118
New Zealand,NZL,07-03-2021,15631
New Zealand,NZL,08-03-2021,16703
New Zealand,NZL,09-03-2021,18128
New Zealand,NZL,10-03-2021,19443
New Zealand,NZL,11-03-2021,20779
New Zealand,NZL,12-03-2021,21823
New Zealand,NZL,13-03-2021,22574
New Zealand,NZL,14-03-2021,23152
New Zealand,NZL,15-03-2021,24769
New Zealand,NZL,16-03-2021,26698
New Zealand,NZL,17-03-2021,28343
New Zealand,NZL,18-03-2021,29937
New Zealand,NZL,19-03-2021,31628
New Zealand,NZL,20-03-2021,32186
New Zealand,NZL,21-03-2021,33127
New Zealand,NZL,22-03-2021,34180
New Zealand,NZL,23-03-2021,35766
New Zealand,NZL,24-03-2021,37737
New Zealand,NZL,25-03-2021,39563
New Zealand,NZL,26-03-2021,42932
New Zealand,NZL,27-03-2021,44083
New Zealand,NZL,28-03-2021,44766
New Zealand,NZL,29-03-2021,48564
New Zealand,NZL,30-03-2021,52733
New Zealand,NZL,31-03-2021,58174
New Zealand,NZL,01-04-2021,63374
New Zealand,NZL,02-04-2021,65096
New Zealand,NZL,03-04-2021,66508
New Zealand,NZL,04-04-2021,67266
New Zealand,NZL,05-04-2021,68189
New Zealand,NZL,06-04-2021,71709
New Zealand,NZL,07-04-2021,76818
New Zealand,NZL,08-04-2021,83280
New Zealand,NZL,09-04-2021,88695
New Zealand,NZL,10-04-2021,91960
New Zealand,NZL,11-04-2021,94436
New Zealand,NZL,12-04-2021,100448
New Zealand,NZL,13-04-2021,107251
New Zealand,NZL,14-04-2021,113778
New Zealand,NZL,15-04-2021,120594
New Zealand,NZL,16-04-2021,127304
New Zealand,NZL,17-04-2021,131093
New Zealand,NZL,18-04-2021,132567
New Zealand,NZL,19-04-2021,137629
New Zealand,NZL,20-04-2021,143690
New Zealand,NZL,21-04-2021,150327
New Zealand,NZL,22-04-2021,156524
New Zealand,NZL,23-04-2021,164492
New Zealand,NZL,24-04-2021,167660
New Zealand,NZL,25-04-2021,169132
New Zealand,NZL,26-04-2021,170515
New Zealand,NZL,27-04-2021,177262
New Zealand,NZL,28-04-2021,184538
New Zealand,NZL,29-04-2021,191873
New Zealand,NZL,30-04-2021,200183
New Zealand,NZL,01-05-2021,203654
New Zealand,NZL,02-05-2021,205259
New Zealand,NZL,03-05-2021,211470
New Zealand,NZL,04-05-2021,219564
New Zealand,NZL,05-05-2021,228450
New Zealand,NZL,06-05-2021,237400
New Zealand,NZL,07-05-2021,247328
New Zealand,NZL,08-05-2021,251319
New Zealand,NZL,09-05-2021,253040
New Zealand,NZL,10-05-2021,259766
New Zealand,NZL,11-05-2021,268787
Nicaragua,NIC,01-03-2021,0
Nicaragua,NIC,14-04-2021,61625
Nicaragua,NIC,24-04-2021,135130
Niger,NER,28-03-2021,0
Niger,NER,17-04-2021,1366
Nigeria,NGA,04-03-2021,0
Nigeria,NGA,15-03-2021,8000
Nigeria,NGA,24-03-2021,277458
Nigeria,NGA,28-03-2021,513626
Nigeria,NGA,31-03-2021,718412
Nigeria,NGA,01-04-2021,818865
Nigeria,NGA,06-04-2021,964387
Nigeria,NGA,14-04-2021,1043737
Nigeria,NGA,15-04-2021,1051096
Nigeria,NGA,16-04-2021,1081548
Nigeria,NGA,18-04-2021,1096727
Nigeria,NGA,19-04-2021,1101827
Nigeria,NGA,20-04-2021,1114408
Nigeria,NGA,21-04-2021,1133325
Nigeria,NGA,22-04-2021,1148168
Nigeria,NGA,23-04-2021,1158582
Nigeria,NGA,24-04-2021,1167837
Nigeria,NGA,25-04-2021,1171515
Nigeria,NGA,26-04-2021,1175285
Nigeria,NGA,27-04-2021,1181941
Nigeria,NGA,28-04-2021,1191563
Nigeria,NGA,01-05-2021,1222109
Nigeria,NGA,02-05-2021,1229733
Nigeria,NGA,03-05-2021,1236815
Nigeria,NGA,04-05-2021,1246845
Nigeria,NGA,05-05-2021,1266742
Nigeria,NGA,06-05-2021,1289773
Nigeria,NGA,07-05-2021,1615787
Nigeria,NGA,08-05-2021,1653292
Nigeria,NGA,09-05-2021,1665698
Nigeria,NGA,10-05-2021,1697243
Nigeria,NGA,11-05-2021,1713306
North America,,14-12-2020,0
North America,,15-12-2020,0
North America,,16-12-2020,0
North America,,17-12-2020,0
North America,,18-12-2020,0
North America,,19-12-2020,0
North America,,20-12-2020,556208
North America,,21-12-2020,614117
North America,,22-12-2020,614117
North America,,23-12-2020,1008025
North America,,24-12-2020,1011004
North America,,25-12-2020,1011004
North America,,26-12-2020,1947564
North America,,27-12-2020,1951464
North America,,28-12-2020,2136777
North America,,29-12-2020,2145727
North America,,30-12-2020,2819641
North America,,31-12-2020,2819641
North America,,01-01-2021,2819641
North America,,02-01-2021,4250809
North America,,03-01-2021,4253209
North America,,04-01-2021,4609675
North America,,05-01-2021,4887160
North America,,06-01-2021,5545367
North America,,07-01-2021,6198634
North America,,08-01-2021,7024077
North America,,09-01-2021,7066077
North America,,10-01-2021,7095943
North America,,11-01-2021,9440240
North America,,12-01-2021,9815238
North America,,13-01-2021,9936734
North America,,14-01-2021,10475491
North America,,15-01-2021,11525780
North America,,16-01-2021,11607537
North America,,17-01-2021,11641481
North America,,18-01-2021,11706403
North America,,19-01-2021,14744506
North America,,20-01-2021,15450826
North America,,21-01-2021,16316836
North America,,22-01-2021,17600936
North America,,23-01-2021,18771858
North America,,24-01-2021,19905191
North America,,25-01-2021,20699201
North America,,26-01-2021,21375021
North America,,27-01-2021,22181597
North America,,28-01-2021,23209163
North America,,29-01-2021,24385157
North America,,30-01-2021,25600134
North America,,31-01-2021,26739927
North America,,01-02-2021,27577968
North America,,02-02-2021,28005099
North America,,03-02-2021,28724436
North America,,04-02-2021,29490755
North America,,05-02-2021,30506561
North America,,06-02-2021,31859648
North America,,07-02-2021,33193697
North America,,08-02-2021,33973372
North America,,09-02-2021,34511874
North America,,10-02-2021,35439670
North America,,11-02-2021,36392553
North America,,12-02-2021,37516128
North America,,13-02-2021,38751339
North America,,14-02-2021,39992470
North America,,15-02-2021,40029575
North America,,16-02-2021,41584650
North America,,17-02-2021,42320260
North America,,18-02-2021,43102687
North America,,19-02-2021,44297077
North America,,20-02-2021,45227027
North America,,21-02-2021,46104157
North America,,22-02-2021,46713470
North America,,23-02-2021,47222175
North America,,24-02-2021,48064454
North America,,25-02-2021,49105862
North America,,26-02-2021,50441641
North America,,27-02-2021,51871315
North America,,28-02-2021,53330173
North America,,01-03-2021,54495243
North America,,02-03-2021,55692063
North America,,03-03-2021,56955820
North America,,04-03-2021,58293965
North America,,05-03-2021,60112221
North America,,06-03-2021,62131449
North America,,07-03-2021,63714188
North America,,08-03-2021,65044317
North America,,09-03-2021,66527885
North America,,10-03-2021,68432881
North America,,11-03-2021,70235614
North America,,12-03-2021,72817557
North America,,13-03-2021,76049469
North America,,14-03-2021,77201444
North America,,15-03-2021,78763515
North America,,16-03-2021,79987194
North America,,17-03-2021,82013071
North America,,18-03-2021,84203269
North America,,19-03-2021,86119250
North America,,20-03-2021,88851156
North America,,21-03-2021,91137088
North America,,22-03-2021,92813570
North America,,23-03-2021,94223457
North America,,24-03-2021,96249895
North America,,25-03-2021,98440657
North America,,26-03-2021,101092169
North America,,27-03-2021,103639492
North America,,28-03-2021,105737694
North America,,29-03-2021,107618816
North America,,30-03-2021,108871879
North America,,31-03-2021,111409370
North America,,01-04-2021,113622847
North America,,02-04-2021,116714581
North America,,03-04-2021,119649459
North America,,04-04-2021,121788668
North America,,05-04-2021,123455316
North America,,06-04-2021,124771939
North America,,07-04-2021,126993440
North America,,08-04-2021,129927089
North America,,09-04-2021,132866805
North America,,10-04-2021,135966773
North America,,11-04-2021,138392118
North America,,12-04-2021,140582562
North America,,13-04-2021,142943063
North America,,14-04-2021,145298688
North America,,15-04-2021,147836442
North America,,16-04-2021,150342183
North America,,17-04-2021,152501613
North America,,18-04-2021,154512442
North America,,19-04-2021,155973590
North America,,20-04-2021,157325535
North America,,21-04-2021,158994813
North America,,22-04-2021,161044349
North America,,23-04-2021,163049989
North America,,24-04-2021,164902924
North America,,25-04-2021,166577283
North America,,26-04-2021,168046133
North America,,27-04-2021,169160181
North America,,28-04-2021,170559510
North America,,29-04-2021,172163862
North America,,30-04-2021,173735258
North America,,01-05-2021,175392111
North America,,02-05-2021,176423304
North America,,03-05-2021,177359198
North America,,04-05-2021,178323733
North America,,05-05-2021,179724267
North America,,06-05-2021,181452037
North America,,07-05-2021,183193776
North America,,08-05-2021,184556923
North America,,09-05-2021,185664791
North America,,10-05-2021,186884964
North America,,11-05-2021,187796443
North Macedonia,MKD,16-02-2021,0
North Macedonia,MKD,16-03-2021,5300
North Macedonia,MKD,31-03-2021,7735
North Macedonia,MKD,02-04-2021,8398
North Macedonia,MKD,03-04-2021,9003
North Macedonia,MKD,05-04-2021,12052
North Macedonia,MKD,07-04-2021,15419
North Macedonia,MKD,08-04-2021,18261
North Macedonia,MKD,09-04-2021,21333
North Macedonia,MKD,10-04-2021,24020
North Macedonia,MKD,12-04-2021,26014
North Macedonia,MKD,13-04-2021,29263
North Macedonia,MKD,14-04-2021,31460
North Macedonia,MKD,16-04-2021,38626
North Macedonia,MKD,18-04-2021,38971
North Macedonia,MKD,19-04-2021,41421
North Macedonia,MKD,21-04-2021,43032
North Macedonia,MKD,22-04-2021,44974
North Macedonia,MKD,24-04-2021,49804
North Macedonia,MKD,25-04-2021,51853
North Macedonia,MKD,26-04-2021,53193
North Macedonia,MKD,27-04-2021,55926
North Macedonia,MKD,30-04-2021,61603
North Macedonia,MKD,04-05-2021,66086
North Macedonia,MKD,05-05-2021,74076
North Macedonia,MKD,08-05-2021,97004
North Macedonia,MKD,09-05-2021,107978
North Macedonia,MKD,10-05-2021,121181
North Macedonia,MKD,11-05-2021,135574
Northern Cyprus,OWID_CYN,25-03-2021,53886
Northern Cyprus,OWID_CYN,14-04-2021,56516
Northern Cyprus,OWID_CYN,19-04-2021,58812
Northern Cyprus,OWID_CYN,23-04-2021,60642
Northern Cyprus,OWID_CYN,08-05-2021,71081
Northern Cyprus,OWID_CYN,10-05-2021,71737
Northern Cyprus,OWID_CYN,11-05-2021,72644
Northern Ireland,,03-01-2021,40685
Northern Ireland,,10-01-2021,78005
Northern Ireland,,11-01-2021,84187
Northern Ireland,,12-01-2021,91417
Northern Ireland,,13-01-2021,102701
Northern Ireland,,14-01-2021,114567
Northern Ireland,,15-01-2021,117906
Northern Ireland,,16-01-2021,120387
Northern Ireland,,17-01-2021,125717
Northern Ireland,,18-01-2021,132857
Northern Ireland,,19-01-2021,138436
Northern Ireland,,20-01-2021,144212
Northern Ireland,,21-01-2021,151039
Northern Ireland,,22-01-2021,154366
Northern Ireland,,23-01-2021,155644
Northern Ireland,,24-01-2021,159642
Northern Ireland,,25-01-2021,163317
Northern Ireland,,26-01-2021,168140
Northern Ireland,,27-01-2021,175284
Northern Ireland,,28-01-2021,196131
Northern Ireland,,29-01-2021,204065
Northern Ireland,,30-01-2021,214601
Northern Ireland,,31-01-2021,221809
Northern Ireland,,01-02-2021,233429
Northern Ireland,,02-02-2021,246671
Northern Ireland,,03-02-2021,263735
Northern Ireland,,04-02-2021,275232
Northern Ireland,,05-02-2021,289889
Northern Ireland,,06-02-2021,295915
Northern Ireland,,07-02-2021,303478
Northern Ireland,,08-02-2021,317606
Northern Ireland,,09-02-2021,333658
Northern Ireland,,10-02-2021,353757
Northern Ireland,,11-02-2021,373414
Northern Ireland,,12-02-2021,387771
Northern Ireland,,13-02-2021,391101
Northern Ireland,,14-02-2021,397243
Northern Ireland,,15-02-2021,409507
Northern Ireland,,16-02-2021,418209
Northern Ireland,,17-02-2021,427569
Northern Ireland,,18-02-2021,436143
Northern Ireland,,19-02-2021,442917
Northern Ireland,,21-02-2021,458030
Northern Ireland,,22-02-2021,468129
Northern Ireland,,23-02-2021,478235
Northern Ireland,,24-02-2021,491593
Northern Ireland,,25-02-2021,505188
Northern Ireland,,26-02-2021,515678
Northern Ireland,,27-02-2021,520996
Northern Ireland,,28-02-2021,525400
Northern Ireland,,01-03-2021,537389
Northern Ireland,,02-03-2021,545019
Northern Ireland,,03-03-2021,556721
Northern Ireland,,04-03-2021,568011
Northern Ireland,,05-03-2021,577219
Northern Ireland,,06-03-2021,582914
Northern Ireland,,07-03-2021,588803
Northern Ireland,,08-03-2021,596527
Northern Ireland,,09-03-2021,601101
Northern Ireland,,10-03-2021,606695
Northern Ireland,,11-03-2021,614629
Northern Ireland,,12-03-2021,621462
Northern Ireland,,13-03-2021,625195
Northern Ireland,,14-03-2021,629461
Northern Ireland,,15-03-2021,634019
Northern Ireland,,16-03-2021,640801
Northern Ireland,,17-03-2021,646190
Northern Ireland,,18-03-2021,655581
Northern Ireland,,19-03-2021,662973
Northern Ireland,,20-03-2021,667758
Northern Ireland,,21-03-2021,687528
Northern Ireland,,23-03-2021,694863
Northern Ireland,,24-03-2021,703334
Northern Ireland,,25-03-2021,711673
Northern Ireland,,26-03-2021,719260
Northern Ireland,,27-03-2021,726589
Northern Ireland,,28-03-2021,730471
Northern Ireland,,29-03-2021,740729
Northern Ireland,,30-03-2021,749112
Northern Ireland,,31-03-2021,756013
Northern Ireland,,01-04-2021,765005
Northern Ireland,,02-04-2021,772240
Northern Ireland,,03-04-2021,777108
Northern Ireland,,04-04-2021,779932
Northern Ireland,,05-04-2021,785494
Northern Ireland,,06-04-2021,790860
Northern Ireland,,07-04-2021,799410
Northern Ireland,,08-04-2021,806005
Northern Ireland,,09-04-2021,813468
Northern Ireland,,10-04-2021,820032
Northern Ireland,,11-04-2021,826412
Northern Ireland,,12-04-2021,831895
Northern Ireland,,13-04-2021,838049
Northern Ireland,,14-04-2021,844284
Northern Ireland,,15-04-2021,850103
Northern Ireland,,16-04-2021,855826
Northern Ireland,,17-04-2021,860313
Northern Ireland,,18-04-2021,863712
Northern Ireland,,19-04-2021,869342
Northern Ireland,,20-04-2021,876290
Northern Ireland,,21-04-2021,883813
Northern Ireland,,22-04-2021,892787
Northern Ireland,,23-04-2021,898858
Northern Ireland,,24-04-2021,905736
Northern Ireland,,25-04-2021,912444
Northern Ireland,,26-04-2021,919292
Northern Ireland,,27-04-2021,927656
Northern Ireland,,28-04-2021,935589
Northern Ireland,,29-04-2021,927326
Northern Ireland,,30-04-2021,932426
Northern Ireland,,01-05-2021,937782
Northern Ireland,,02-05-2021,943022
Northern Ireland,,03-05-2021,944694
Northern Ireland,,04-05-2021,950778
Northern Ireland,,05-05-2021,957063
Northern Ireland,,06-05-2021,963315
Northern Ireland,,07-05-2021,968386
Northern Ireland,,08-05-2021,972597
Northern Ireland,,09-05-2021,976582
Northern Ireland,,10-05-2021,982038
Norway,NOR,02-12-2020,1
Norway,NOR,03-12-2020,1
Norway,NOR,04-12-2020,2
Norway,NOR,05-12-2020,2
Norway,NOR,06-12-2020,2
Norway,NOR,07-12-2020,4
Norway,NOR,08-12-2020,4
Norway,NOR,09-12-2020,5
Norway,NOR,10-12-2020,6
Norway,NOR,11-12-2020,6
Norway,NOR,12-12-2020,6
Norway,NOR,13-12-2020,6
Norway,NOR,14-12-2020,6
Norway,NOR,15-12-2020,6
Norway,NOR,16-12-2020,6
Norway,NOR,17-12-2020,6
Norway,NOR,18-12-2020,6
Norway,NOR,19-12-2020,6
Norway,NOR,20-12-2020,6
Norway,NOR,21-12-2020,6
Norway,NOR,22-12-2020,6
Norway,NOR,23-12-2020,6
Norway,NOR,24-12-2020,6
Norway,NOR,25-12-2020,6
Norway,NOR,26-12-2020,6
Norway,NOR,27-12-2020,11
Norway,NOR,28-12-2020,616
Norway,NOR,29-12-2020,1683
Norway,NOR,30-12-2020,2111
Norway,NOR,31-12-2020,2184
Norway,NOR,01-01-2021,2190
Norway,NOR,02-01-2021,2190
Norway,NOR,03-01-2021,2208
Norway,NOR,04-01-2021,2214
Norway,NOR,05-01-2021,5601
Norway,NOR,06-01-2021,14671
Norway,NOR,07-01-2021,21229
Norway,NOR,08-01-2021,22845
Norway,NOR,09-01-2021,22982
Norway,NOR,10-01-2021,23090
Norway,NOR,11-01-2021,23452
Norway,NOR,12-01-2021,27718
Norway,NOR,13-01-2021,37517
Norway,NOR,14-01-2021,45996
Norway,NOR,15-01-2021,50488
Norway,NOR,16-01-2021,51240
Norway,NOR,17-01-2021,51597
Norway,NOR,18-01-2021,52887
Norway,NOR,19-01-2021,57482
Norway,NOR,20-01-2021,67554
Norway,NOR,21-01-2021,76007
Norway,NOR,22-01-2021,79333
Norway,NOR,23-01-2021,79693
Norway,NOR,24-01-2021,79762
Norway,NOR,25-01-2021,80345
Norway,NOR,26-01-2021,82626
Norway,NOR,27-01-2021,94135
Norway,NOR,28-01-2021,105048
Norway,NOR,29-01-2021,108867
Norway,NOR,30-01-2021,109019
Norway,NOR,31-01-2021,109129
Norway,NOR,01-02-2021,109330
Norway,NOR,02-02-2021,115691
Norway,NOR,03-02-2021,140878
Norway,NOR,04-02-2021,166884
Norway,NOR,05-02-2021,177512
Norway,NOR,06-02-2021,178328
Norway,NOR,07-02-2021,178646
Norway,NOR,08-02-2021,178764
Norway,NOR,09-02-2021,184332
Norway,NOR,10-02-2021,207361
Norway,NOR,11-02-2021,228332
Norway,NOR,12-02-2021,236396
Norway,NOR,13-02-2021,237294
Norway,NOR,14-02-2021,237404
Norway,NOR,15-02-2021,238234
Norway,NOR,16-02-2021,244351
Norway,NOR,17-02-2021,266155
Norway,NOR,18-02-2021,285077
Norway,NOR,19-02-2021,295820
Norway,NOR,20-02-2021,296325
Norway,NOR,21-02-2021,296384
Norway,NOR,22-02-2021,298965
Norway,NOR,23-02-2021,304725
Norway,NOR,24-02-2021,315887
Norway,NOR,25-02-2021,327063
Norway,NOR,26-02-2021,335496
Norway,NOR,27-02-2021,335941
Norway,NOR,28-02-2021,336481
Norway,NOR,01-03-2021,342453
Norway,NOR,02-03-2021,353017
Norway,NOR,03-03-2021,370709
Norway,NOR,04-03-2021,387006
Norway,NOR,05-03-2021,398958
Norway,NOR,06-03-2021,399359
Norway,NOR,07-03-2021,399457
Norway,NOR,08-03-2021,404413
Norway,NOR,09-03-2021,416930
Norway,NOR,10-03-2021,438101
Norway,NOR,11-03-2021,450152
Norway,NOR,12-03-2021,452487
Norway,NOR,13-03-2021,452535
Norway,NOR,14-03-2021,452543
Norway,NOR,15-03-2021,452643
Norway,NOR,16-03-2021,458340
Norway,NOR,17-03-2021,481469
Norway,NOR,18-03-2021,502551
Norway,NOR,19-03-2021,509379
Norway,NOR,20-03-2021,509840
Norway,NOR,21-03-2021,510030
Norway,NOR,22-03-2021,511541
Norway,NOR,23-03-2021,524699
Norway,NOR,24-03-2021,563968
Norway,NOR,25-03-2021,602837
Norway,NOR,26-03-2021,620279
Norway,NOR,27-03-2021,621003
Norway,NOR,28-03-2021,621334
Norway,NOR,29-03-2021,626110
Norway,NOR,30-03-2021,658520
Norway,NOR,31-03-2021,695317
Norway,NOR,01-04-2021,704745
Norway,NOR,02-04-2021,709057
